substance name,half life [day],target class,chemical class,plant class,SMILES,is_valid
fenthion sulfoxide,14.0,,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)S(=O)C,True
fenvalerate,11.0,insecticide,pyrethroid,weeds,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,12.0,insecticide,pyrethroid,weeds,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,14.0,insecticide,pyrethroid,weeds,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,19.0,insecticide,pyrethroid,weeds,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,8.8,insecticide,pyrethroid,fruits,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,11.9,insecticide,pyrethroid,fruits,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,2.2,insecticide,pyrethroid,leafy crops,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,2.8,insecticide,pyrethroid,leafy crops,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,3.14,insecticide,pyrethroid,leafy crops,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,3.68,insecticide,pyrethroid,leafy crops,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,1.19,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,1.22,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,1.46,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,1.95,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,2.56,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,3.77,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,4.23,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,5.36,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,7.2,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,8.1,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,5.4,insecticide,pyrethroid,leafy crops,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,2.8,insecticide,pyrethroid,other,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,3.6,insecticide,pyrethroid,other,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,6.6,insecticide,pyrethroid,other,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,6.8,insecticide,pyrethroid,other,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,8.0,insecticide,pyrethroid,other,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,9.5,insecticide,pyrethroid,other,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,9.9,insecticide,pyrethroid,other,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,11.0,insecticide,pyrethroid,other,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,2.1,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,1.2,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,1.37,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,1.37,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,1.37,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,5.0,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,7.0,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,0.98,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,14.0,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,2.5,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,5.0,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,5.33,insecticide,pyrethroid,fruits,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,7.41,insecticide,pyrethroid,fruits,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,3.35,insecticide,pyrethroid,fruits,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,5.42,insecticide,pyrethroid,fruits,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,8.0,insecticide,pyrethroid,weeds,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,0.33,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,1.62,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,10.66,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,5.26,insecticide,pyrethroid,leafy crops,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,7.22,insecticide,pyrethroid,leafy crops,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,2.14,insecticide,pyrethroid,leafy crops,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,2.21,insecticide,pyrethroid,leafy crops,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,2.34,insecticide,pyrethroid,leafy crops,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,2.35,insecticide,pyrethroid,leafy crops,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,2.53,insecticide,pyrethroid,leafy crops,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,2.64,insecticide,pyrethroid,leafy crops,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,2.64,insecticide,pyrethroid,leafy crops,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,2.91,insecticide,pyrethroid,leafy crops,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,3.1,insecticide,pyrethroid,leafy crops,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,3.2,insecticide,pyrethroid,leafy crops,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,3.1,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,4.1,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,0.19,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fenvalerate,1.19,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fipronil,5.5,insecticide,phenylpyrazole,forest trees,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,True
fipronil,3.21,insecticide,phenylpyrazole,leafy crops,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,True
fipronil,3.43,insecticide,phenylpyrazole,leafy crops,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,True
fipronil,16.8,insecticide,phenylpyrazole,vegetables,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,True
fipronil,2.5,insecticide,phenylpyrazole,vegetables,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,True
fipronil,3.5,insecticide,phenylpyrazole,vegetables,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,True
fipronil,9.6,insecticide,phenylpyrazole,fruits,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,True
fipronil,18.32,insecticide,phenylpyrazole,fruits,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,True
fipronil,9.0,insecticide,phenylpyrazole,weeds,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,True
fipronil,10.2,insecticide,phenylpyrazole,weeds,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,True
fipronil,10.8,insecticide,phenylpyrazole,weeds,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,True
fipronil,11.3,insecticide,phenylpyrazole,weeds,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,True
fipronil,0.65,insecticide,phenylpyrazole,vegetables,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,True
fipronil,1.12,insecticide,phenylpyrazole,vegetables,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,True
fipronil,2.6,insecticide,phenylpyrazole,leafy crops,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,True
florasulam,8.43,herbicide,triazolopyrimidine,herbs,COC1=NC=C(C2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3F)F)F,True
florasulam,0.83,herbicide,triazolopyrimidine,weeds,COC1=NC=C(C2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3F)F)F,True
florasulam,1.82,herbicide,triazolopyrimidine,ornamentals,COC1=NC=C(C2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3F)F)F,True
florasulam,0.1,herbicide,triazolopyrimidine,cereals,COC1=NC=C(C2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3F)F)F,True
florasulam,0.1,herbicide,triazolopyrimidine,cereals,COC1=NC=C(C2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3F)F)F,True
fluazinam,4.3,fungicide,phenylpyridinamine,fruits,C1=C(C=NC(=C1Cl)NC2=C(C=C(C(=C2[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F,True
flubendiamide,3.4,insecticide,benzene-dicarboxamide,leafy crops,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,3.6,insecticide,benzene-dicarboxamide,leafy crops,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,3.9,insecticide,benzene-dicarboxamide,leafy crops,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,4.45,insecticide,benzene-dicarboxamide,leafy crops,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,0.77,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,0.86,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,1.39,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,1.44,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,0.91,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,0.96,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,0.65,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,0.96,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,2.55,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,2.68,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,4.8,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,5.1,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,4.77,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,5.28,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,0.33,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,1.0,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,1.64,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,1.98,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,3.9,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flubendiamide,4.4,insecticide,benzene-dicarboxamide,vegetables,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,True
flucythrinate,4.0,insecticide,pyrethroid,leafy crops,CC(C)C(C1=CC=C(C=C1)OC(F)F)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
flucythrinate,3.3,insecticide,pyrethroid,other,CC(C)C(C1=CC=C(C=C1)OC(F)F)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
flucythrinate,6.7,insecticide,pyrethroid,other,CC(C)C(C1=CC=C(C=C1)OC(F)F)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
flucythrinate,3.3,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)OC(F)F)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
flucythrinate,5.9,insecticide,pyrethroid,vegetables,CC(C)C(C1=CC=C(C=C1)OC(F)F)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,True
fludioxonil,4.53,fungicide,phenylpyrrole,fruits,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,18.05,fungicide,phenylpyrrole,fruits,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,24.0,fungicide,phenylpyrrole,fruits,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,1.6,fungicide,phenylpyrrole,leafy crops,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,1.68,fungicide,phenylpyrrole,leafy crops,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,1.7,fungicide,phenylpyrrole,leafy crops,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,1.9,fungicide,phenylpyrrole,leafy crops,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,2.5,fungicide,phenylpyrrole,leafy crops,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,2.6,fungicide,phenylpyrrole,leafy crops,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,3.0,fungicide,phenylpyrrole,leafy crops,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,5.8,fungicide,phenylpyrrole,leafy crops,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,10.9,fungicide,phenylpyrrole,fruits,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,11.5,fungicide,phenylpyrrole,fruits,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,8.77,fungicide,phenylpyrrole,vegetables,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,9.53,fungicide,phenylpyrrole,vegetables,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,46.19,fungicide,phenylpyrrole,vegetables,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,55.32,fungicide,phenylpyrrole,vegetables,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,6.1,fungicide,phenylpyrrole,vegetables,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,7.6,fungicide,phenylpyrrole,vegetables,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,11.55,fungicide,phenylpyrrole,vegetables,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
fludioxonil,18.73,fungicide,phenylpyrrole,vegetables,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True
flufenoxuron,64.18,insecticide,benzoylurea,fruits,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=C(C=C(C=C2)OC3=C(C=C(C=C3)C(F)(F)F)Cl)F)F,True
flufenoxuron,64.18,insecticide,benzoylurea,fruits,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=C(C=C(C=C2)OC3=C(C=C(C=C3)C(F)(F)F)Cl)F)F,True
flufenoxuron,2.56,insecticide,benzoylurea,vegetables,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=C(C=C(C=C2)OC3=C(C=C(C=C3)C(F)(F)F)Cl)F)F,True
flufenoxuron,7.87,insecticide,benzoylurea,vegetables,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=C(C=C(C=C2)OC3=C(C=C(C=C3)C(F)(F)F)Cl)F)F,True
flufenoxuron,12.1,insecticide,benzoylurea,leafy crops,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=C(C=C(C=C2)OC3=C(C=C(C=C3)C(F)(F)F)Cl)F)F,True
flufenoxuron,13.5,insecticide,benzoylurea,leafy crops,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=C(C=C(C=C2)OC3=C(C=C(C=C3)C(F)(F)F)Cl)F)F,True
flufenoxuron,2.08,insecticide,benzoylurea,vegetables,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=C(C=C(C=C2)OC3=C(C=C(C=C3)C(F)(F)F)Cl)F)F,True
fluometuron,3.0,herbicide,phenylurea,weeds,CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,True
fluometuron,3.0,herbicide,phenylurea,weeds,CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,True
fluometuron,5.0,herbicide,phenylurea,weeds,CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,True
fluometuron,5.0,herbicide,phenylurea,weeds,CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,True
fluometuron,6.0,herbicide,phenylurea,weeds,CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,True
fluometuron,9.0,herbicide,phenylurea,weeds,CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,True
fluopicolide,10.2,fungicide,benzamide,fruits,C1=CC(=C(C(=C1)Cl)C(=O)NCC2=C(C=C(C=N2)C(F)(F)F)Cl)Cl,True
fluopicolide,12.3,fungicide,benzamide,fruits,C1=CC(=C(C(=C1)Cl)C(=O)NCC2=C(C=C(C=N2)C(F)(F)F)Cl)Cl,True
